customer,invoice_date,qty_shipped,item,description,industry,contact_owner,lifetime_sales,first_sale,county,market_opportunity,%_market_opp,item_price_rank,target
1VALTP,2016-11-22,1.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,Manufacturing,Skip Petrovich,27666.61,11/01/1999,Kent,1601574.0,0.42100000000000004,211,0
1VALTP,2016-10-21,1.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,Manufacturing,Skip Petrovich,27666.61,11/01/1999,Kent,1601574.0,0.42100000000000004,211,0
1VALTP,2016-07-29,1.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,Manufacturing,Skip Petrovich,27666.61,11/01/1999,Kent,1601574.0,0.42100000000000004,211,0
1VALTP,2016-04-29,2.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,Manufacturing,Skip Petrovich,27666.61,11/01/1999,Kent,1601574.0,0.42100000000000004,211,0
1VALTP,2015-02-06,6.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,Manufacturing,Skip Petrovich,27666.61,11/01/1999,Kent,1601574.0,0.42100000000000004,211,0
1USPRO,2018-09-18,14.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,Government Services,Keith Johnson,9751.7,8/16/2018,Kent,1601574.0,0.42100000000000004,176,0
1USOIL,2019-03-22,4.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,Oil & Gas,Jessica Spindler,3461.36,2/19/2019,Cheboygan,64817.0,0.402,176,0
1UNIFC,2018-10-24,6.0,NNTN4497,MOTO LIION BATTERY 2250T,Manufacturing,Kelly Hoek,5100.41,9/21/2005,Ottawa,825673.0,0.309,539,0
1UNIFC,2017-01-31,4.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,Manufacturing,Kelly Hoek,5100.41,9/21/2005,Ottawa,825673.0,0.309,264,0
1TURLC,2020-07-31,1.0,AAM01JNC9JC1AN,MOTO CM200D 136-174 25W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,255,0
1TURLC,2020-01-31,1.0,AAH84KDJ8AA1AN,MOTO BPR40 150-174MHZ 5W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,375,0
1TURLC,2019-10-25,1.0,AAM01JNC9JC1AN,MOTO CM200D 136-174 25W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,255,0
1TURLC,2019-01-18,1.0,AAM01JNC9JC1AN,MOTO CM200D 136-174 25W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,255,0
1TURLC,2018-10-09,2.0,AAH84KDJ8AA1AN,MOTO BPR40 150-174MHZ 5W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,375,0
1TURLC,2018-09-28,2.0,AAH84KDJ8AA1AN,MOTO BPR40 150-174MHZ 5W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,375,0
1TURLC,2018-07-06,1.0,AAH84KDJ8AA1AN,MOTO BPR40 150-174MHZ 5W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,375,0
1TURLC,2018-06-29,2.0,AAM01JNC9JC1AN,MOTO CM200D 136-174 25W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,255,0
1TURLC,2018-03-16,1.0,AAH84KDJ8AA1AN,MOTO BPR40 150-174MHZ 5W 16CH,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,375,0
1TURLC,2017-06-20,2.0,AAH84KDJ8AA1,MOTO BPR40 16CH 5W 150-174 VHF,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,381,0
1TURLC,2016-11-11,1.0,AAH84KDJ8AA1,MOTO BPR40 16CH 5W 150-174 VHF,Hospitality,Jessica Spindler,7611.64,10/21/2016,Montmorency,16068.0,0.222,381,0
1TSTEL,2020-01-24,4.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,1240.2,11/13/2019,Ottawa,825673.0,0.309,182,0
1TSTEL,2019-11-15,2.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,1240.2,11/13/2019,Ottawa,825673.0,0.309,182,0
1SYSFO,2018-09-07,1.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,Manufacturing,Skip Petrovich,10280.61,11/01/1999,Kent,1601574.0,0.42100000000000004,177,0
1SYSFO,2018-07-18,1.0,PMPN4284,MOTO MULTI-UNIT CHARGER,Manufacturing,Skip Petrovich,10280.61,11/01/1999,Kent,1601574.0,0.42100000000000004,184,0
1SYSFO,2017-05-12,13.0,AAH02RDC9VA1,MOTO XPR3300E 403-512 4W NKP,Manufacturing,Skip Petrovich,10280.61,11/01/1999,Kent,1601574.0,0.42100000000000004,202,0
1SUSPA,2019-09-30,3.0,AAH84RCJ8AA1AN,MOTO BPR40 450-470MHZ 4W,Manufacturing,Skip Petrovich,3365.79,9/14/2004,Ottawa,825673.0,0.309,401,0
1SUSPA,2018-12-27,2.0,AAH84RCJ8AA1AN,MOTO BPR40 450-470MHZ 4W,Manufacturing,Skip Petrovich,3365.79,9/14/2004,Ottawa,825673.0,0.309,401,0
1SUNMA,2020-06-30,2.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,182,0
1SUNMA,2020-03-29,6.0,AAH88QCP9JA2AN,MOTO SL300 403-470M 2-3W DSPLY,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,300,0
1SUNMA,2019-12-13,2.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,182,0
1SUNMA,2019-11-27,12.0,PMNN4468,MOTO BATT LIION 2300T,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,677,0
1SUNMA,2019-08-29,6.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,515,0
1SUNMA,2019-02-15,3.0,AAH88QCC9JA2AN,MOTO SL300 403-470 UHF 2 CH ND,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,312,0
1SUNMA,2019-02-07,12.0,PMNN4468,MOTO BATT LIION 2300T,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,677,0
1SUNMA,2018-07-27,6.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,515,0
1SUNMA,2016-11-11,3.0,AAH88QCC9JA2,MOTO SL300 403-470 2-3W,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,256,0
1SUNMA,2016-08-12,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,21,0
1SUNMA,2016-07-08,2.0,AAH88QCC9JA2,MOTO SL300 403-470 2-3W,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,256,0
1SUNMA,2016-03-28,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,21,0
1SUNMA,2016-02-08,1.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,109,0
1SUNMA,2015-11-06,1.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,109,0
1SUNMA,2015-04-24,3.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309,109,0
1SUNAE,2020-04-10,6.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Kelly Hoek,20989.11,11/01/1999,Ottawa,825673.0,0.309,218,0
1SUNAE,2018-10-31,5.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Kelly Hoek,20989.11,11/01/1999,Ottawa,825673.0,0.309,218,0
1SUNAE,2018-03-30,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,20989.11,11/01/1999,Ottawa,825673.0,0.309,182,0
1SUNAE,2015-10-07,2.0,AAM01QNC9JA1,MOTO CM200D 403-470 25W MOBILE,Manufacturing,Kelly Hoek,20989.11,11/01/1999,Ottawa,825673.0,0.309,239,0
1SUNAE,2015-08-31,30.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Kelly Hoek,20989.11,11/01/1999,Ottawa,825673.0,0.309,236,0
1STOWC,2019-09-27,8.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,182,0
1STOWC,2019-07-31,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,182,0
1STOWC,2018-11-30,3.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,182,0
1STOWC,2018-09-07,6.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,520,0
1STOWC,2018-08-31,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,182,0
1STOWC,2018-06-29,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,21,0
1STOWC,2017-03-17,5.0,AAH84KDJ8AA1,MOTO BPR40 16CH 5W 150-174 VHF,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,381,0
1STOWC,2016-07-22,10.0,PMMN4013,REMOTE SPEAKER MIC,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,576,0
1STOWC,2015-05-08,3.0,AAH84KDJ8AA1,MOTO BPR40 16CH 5W 150-174 VHF,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309,381,0
1STEEL,2020-07-24,1.0,AAM28QNC9RA1AN,MOTO XPR 5350E 403-470M 25W,Manufacturing,Skip Petrovich,40762.32,11/01/1999,Kent,1601574.0,0.42100000000000004,135,0
1STEEL,2019-05-17,12.0,PMNN4066,MOTO IMPRES LI-ION BATTERY,Manufacturing,Skip Petrovich,40762.32,11/01/1999,Kent,1601574.0,0.42100000000000004,552,0
1STEEL,2019-03-14,1.0,RMN5050,MOTO LTD DESKTOP MOBILE MIC,Manufacturing,Skip Petrovich,40762.32,11/01/1999,Kent,1601574.0,0.42100000000000004,463,0
1STEEL,2017-06-30,10.0,AAH02RDC9VA1,MOTO XPR3300E 403-512 4W NKP,Manufacturing,Skip Petrovich,40762.32,11/01/1999,Kent,1601574.0,0.42100000000000004,202,0
1STEEL,2015-04-17,10.0,PMNN4077,IMPRESS Li-ION BATTERY,Manufacturing,Skip Petrovich,40762.32,11/01/1999,Kent,1601574.0,0.42100000000000004,537,0
1SMGDV,2016-06-30,4.0,AAH02RDH9JA2,XPR3500 403-512 128CH LKP,Hospitality,Skip Petrovich,10664.51,4/05/2004,Kent,1601574.0,0.42100000000000004,194,0
1SMGDV,2016-06-24,20.0,NNTN4497,LIION BATTERY 2190 MAH,Hospitality,Skip Petrovich,10664.51,4/05/2004,Kent,1601574.0,0.42100000000000004,583,0
1SMGDV,2016-03-31,4.0,AAH02RDH9JA2,XPR3500 403-512 128CH LKP,Hospitality,Skip Petrovich,10664.51,4/05/2004,Kent,1601574.0,0.42100000000000004,194,0
1SMGDV,2016-03-11,20.0,NNTN4497,LIION BATTERY 2190 MAH,Hospitality,Skip Petrovich,10664.51,4/05/2004,Kent,1601574.0,0.42100000000000004,583,0
1SHAES,2018-07-18,3.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,Fire & EMS,Tom Gillespie,17945.79,5/30/2001,Van Buren,165946.0,0.257,663,0
1SHAES,2017-12-29,1.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,17945.79,5/30/2001,Van Buren,165946.0,0.257,149,0
1SCHIP,2016-09-29,3.0,AAH01JDC9JA2,CP200D VHF 5W ND,Agriculture,Kelly Hoek,4877.98,2/18/2011,Ottawa,825673.0,0.309,252,0
1SCHIP,2015-10-09,7.0,AAH01JDC9JA2,CP200D VHF 5W ND,Agriculture,Kelly Hoek,4877.98,2/18/2011,Ottawa,825673.0,0.309,252,0
1SAUGA,2018-10-24,3.0,M25URS9PW1AN,MOTO APX6500 7/800 MHZ MID,Government Services,Keith Johnson,15959.41,4/28/2005,Allegan,318656.0,0.149,13,0
1SAUFD,2018-08-24,40.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,Fire & EMS,Keith Johnson,20031.1,11/01/1999,Allegan,318656.0,0.149,663,0
1SAUFD,2016-02-29,2.0,RLN6551,MOTO LONG RANGE WIRELESS RSM,Fire & EMS,Keith Johnson,20031.1,11/01/1999,Allegan,318656.0,0.149,230,0
1SALEM,2018-08-10,24.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,Fire & EMS,Keith Johnson,3412.85,1/31/2007,Allegan,318656.0,0.149,663,0
1ROYTO,2020-02-14,22.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,6011.37,9/13/2001,Berrien,510290.0,0.29100000000000004,171,0
1ROYTO,2020-01-31,22.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,6011.37,9/13/2001,Berrien,510290.0,0.29100000000000004,171,0
1ROSRD,2020-05-08,12.0,RAD4216,GPS/VHF 150.8-162 MHZ 1/4 WAVE,Transportation,Jessica Spindler,51494.0,6/23/2014,Roscommon,55477.0,0.28300000000000003,465,0
1ROSRD,2019-11-27,3.0,AAM28JQC9RA1AN,MOTO XPR 5350E 136-174 45W,Transportation,Jessica Spindler,51494.0,6/23/2014,Roscommon,55477.0,0.28300000000000003,137,0
1ROSRD,2019-07-12,1.0,T8319,MOTO SLR 8000 BASE RADIO,Transportation,Jessica Spindler,51494.0,6/23/2014,Roscommon,55477.0,0.28300000000000003,5,0
1ROSRD,2016-12-29,1.0,31451-T8319,MOTO SLR 8000 BASE RADIO,Transportation,Jessica Spindler,51494.0,6/23/2014,Roscommon,55477.0,0.28300000000000003,5,0
1ROSRD,2016-03-31,1.0,MAPS/ ENGINEERING,MAPS/ ENGINEERING $250 PER,Transportation,Jessica Spindler,51494.0,6/23/2014,Roscommon,55477.0,0.28300000000000003,59,0
1ROSFD,2018-04-26,2.0,G1VHFRD,UNICATION G1 148-164 B+BT,Fire & EMS,Jessica Spindler,3206.8,2/28/2018,Roscommon,55477.0,0.28300000000000003,261,0
1ROSFD,2018-03-16,4.0,AAH02JDH9VA1,MOTO XPR3500E 136-174 5W LKP,Fire & EMS,Jessica Spindler,3206.8,2/28/2018,Roscommon,55477.0,0.28300000000000003,192,0
1ROSCO,2019-08-30,6.0,NNTN8860,"MOTO CHARGER,SINGLE UNIT",911 & Dispatch,Jessica Spindler,37877.38,12/11/2013,Roscommon,55477.0,0.28300000000000003,425,0
1ROSCO,2019-02-07,1.0,GP934-NG911,OROLIA PSAP COMMAND CENTER,911 & Dispatch,Jessica Spindler,37877.38,12/11/2013,Roscommon,55477.0,0.28300000000000003,1,0
1ROSCA,2017-07-28,2.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2017-06-09,6.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2017-05-12,3.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2017-04-28,2.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2017-03-17,4.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2017-02-24,5.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-11-22,2.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-10-31,2.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-09-30,4.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-09-12,4.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-07-29,1.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-06-24,6.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,221,0
1ROSCA,2016-04-15,5.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2016-03-31,2.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2016-02-12,2.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-09-25,1.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-09-18,4.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-08-31,4.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-08-07,2.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-07-10,4.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-06-05,4.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-05-29,3.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROSCA,2015-02-27,6.0,AAH01QDC9JA2,CP200D UHF 4W ND,Manufacturing,Skip Petrovich,62902.0,4/13/2011,Kent,1601574.0,0.42100000000000004,236,0
1ROEMO,2016-03-11,2.0,AAH02JDH9JA2,MOTO XPR3500 136-174 128CH,Government Services,Jessica Spindler,1230.0,9/16/2013,Roscommon,55477.0,0.28300000000000003,204,0
1ROCFD,2019-12-31,1.0,TT3457A,SIERRA WIRELESS (DC:WIFI),Law Enforcement,Keith Johnson,5661.26,11/01/1999,Kent,1601574.0,0.42100000000000004,92,0
1ROBTF,2020-04-19,10.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309,245,0
1ROBTF,2019-09-26,4.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309,245,0
1ROBTF,2017-02-16,5.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309,245,0
1ROBTF,2016-10-28,1.0,AAH56JDN9WA1,MOTO XPR7550E 136-174 5W FKP,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309,124,0
1ROBTF,2015-10-09,4.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309,245,0
1ROBTF,2015-07-17,2.0,AAH02JDC9JA2,XPR 3300 136-174M 16CH,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309,233,0
1RICOR,2017-05-12,7.0,NNTN4497,LIION BATTERY 2190 MAH,Agriculture,Kelly Hoek,185.33,11/01/1999,Ottawa,825673.0,0.309,583,0
1RESCC,2019-10-17,1.0,AAH88YCD9SA2AN,MOTO SL 3500E 403-470 3W,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,170,0
1RESCC,2018-12-31,8.0,AAH88YCD9SA2AN,MOTO SL3500E 403-480M 3W LKP,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,156,0
1RESCC,2018-01-26,1.0,AAH88YCD9SA2AN,MOTO SL3500E 403-480M 3W LKP,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,156,0
1RESCC,2017-11-03,1.0,AAH56RDN9WA1,MOTO XPR7550E 403-512 4W FKP,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,100,0
1RESCC,2017-07-28,1.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,221,0
1RESCC,2016-10-07,1.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,221,0
1RESCC,2016-06-03,1.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,221,0
1RESCC,2015-01-30,8.0,AAH01QDC9JA2,CP200D UHF 4W ND,Healthcare,Kelly Hoek,15369.65,11/01/1999,Ottawa,825673.0,0.309,236,0
1REAFD,2019-12-20,1.0,WB505R,FIRECOM WIRELESS BASE STATION,Fire & EMS,Jessica Spindler,17089.38,12/30/2005,Emmet,80040.0,0.131,67,0
1REAFD,2018-03-16,5.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Jessica Spindler,17089.38,12/30/2005,Emmet,80040.0,0.131,149,0
1REAFD,2017-02-24,4.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,Fire & EMS,Jessica Spindler,17089.38,12/30/2005,Emmet,80040.0,0.131,223,0
1REAFD,2016-08-26,4.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,Fire & EMS,Jessica Spindler,17089.38,12/30/2005,Emmet,80040.0,0.131,223,0
1QUINM,2016-08-19,10.0,RLN4941,REC ONLY EARPIECE,Law Enforcement,Keith Johnson,44299.77,6/02/2016,Ottawa,825673.0,0.309,639,0
1QUINM,2016-08-12,5.0,AAH02RDC9VA1,MOTO XPR3300E 403-512 4W NKP,Law Enforcement,Keith Johnson,44299.77,6/02/2016,Ottawa,825673.0,0.309,202,0
1QCQFD,2018-03-16,2.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Jessica Spindler,2170.8,3/15/2004,Presque Isle,26844.0,0.556,171,0
1PRTRE,2016-11-30,2.0,PMLN6760,MOTO BTH HVY DUTY HEADSET,Construction,Kelly Hoek,4992.53,9/29/2008,Ottawa,825673.0,0.309,289,0
1PRTRE,2016-10-31,6.0,AAH02RDC9VA1,MOTO XPR3300E 403-512 4W NKP,Construction,Kelly Hoek,4992.53,9/29/2008,Ottawa,825673.0,0.309,202,0
1PRIDG,2019-06-28,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2019-05-17,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2019-03-22,4.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2018-09-07,4.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2018-03-23,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2018-02-23,5.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2017-12-22,3.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,218,0
1PRIDG,2017-04-07,1.0,L3276,MOTO TONE REMOTE ADAPTER,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,147,0
1PRIDG,2017-02-24,4.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,221,0
1PRIDG,2016-12-30,5.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,221,0
1PRIDG,2016-11-11,1.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Skip Petrovich,25499.27,2/07/2014,Kent,1601574.0,0.42100000000000004,221,0
